date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph
2008-07-01,24,15,0.0,14.5,5,5,4,03:00 AM,07:57 PM,05:10 AM,08:47 PM,16,20,21,20,11,17,78,0.0,1011,24,8,278,7
2008-07-02,25,14,0.0,14.5,5,5,0,04:06 AM,08:55 PM,05:10 AM,08:46 PM,15,20,20,20,20,8,72,0.0,1012,25,10,215,12
2008-07-03,22,14,0.0,12.5,5,5,0,05:24 AM,09:39 PM,05:11 AM,08:46 PM,14,19,19,19,24,43,74,10.3,1010,22,9,241,14
2008-07-04,23,9,0.0,14.5,5,5,3,06:46 AM,10:12 PM,05:12 AM,08:46 PM,12,18,19,18,16,7,72,0.0,1017,23,10,239,10
2008-07-05,25,12,0.0,14.5,5,5,10,08:08 AM,10:37 PM,05:12 AM,08:45 PM,16,20,21,20,13,5,76,0.0,1016,25,10,233,8
2008-07-06,25,14,0.0,14.5,5,5,17,09:26 AM,10:58 PM,05:13 AM,08:45 PM,17,21,21,21,16,0,79,0.0,1016,25,8,236,10
2008-07-07,28,14,0.0,14.5,6,6,25,10:39 AM,11:17 PM,05:14 AM,08:44 PM,18,23,24,23,17,6,77,0.0,1014,28,9,237,10
2008-07-08,30,16,0.0,14.5,6,6,32,11:50 AM,11:35 PM,05:15 AM,08:44 PM,20,26,26,24,18,14,77,0.0,1010,30,9,226,11
2008-07-09,26,20,0.0,13.5,6,6,39,12:57 PM,11:53 PM,05:15 AM,08:43 PM,21,25,25,23,20,50,90,2.3,1005,26,9,216,12
2008-07-10,22,14,0.0,11.5,4,4,47,02:04 PM,No moonset,05:16 AM,08:43 PM,14,18,19,18,26,39,76,0.0,1011,22,10,277,17
2008-07-11,23,11,0.0,14.5,5,5,54,03:12 PM,12:12 AM,05:17 AM,08:42 PM,13,17,18,17,10,18,79,0.3,1018,23,8,242,6
2008-07-12,27,13,0.0,14.5,6,6,61,04:18 PM,12:35 AM,05:18 AM,08:42 PM,17,21,23,21,12,27,78,0.1,1017,27,8,147,7
2008-07-13,24,20,0.0,11.5,5,5,68,05:22 PM,01:04 AM,05:19 AM,08:41 PM,20,21,22,21,27,67,95,11.7,1005,24,8,191,15
2008-07-14,22,17,0.0,14.5,5,5,76,06:22 PM,01:39 AM,05:20 AM,08:40 PM,16,19,20,19,22,39,85,0.4,1007,22,9,231,13
2008-07-15,23,15,0.0,14.5,5,5,83,07:15 PM,02:22 AM,05:21 AM,08:39 PM,16,19,19,19,17,26,81,0.0,1016,23,9,242,11
2008-07-16,25,14,0.0,13.5,6,6,90,08:00 PM,03:15 AM,05:22 AM,08:39 PM,17,20,21,20,19,30,81,0.2,1019,25,9,225,11
2008-07-17,27,14,0.0,14.5,6,6,97,08:35 PM,04:16 AM,05:23 AM,08:38 PM,17,22,23,22,11,23,77,0.0,1019,27,8,162,6
2008-07-18,24,15,0.0,11.5,5,5,100,09:05 PM,05:23 AM,05:24 AM,08:37 PM,18,19,20,19,12,66,92,9.2,1014,24,7,169,7
2008-07-19,26,18,0.0,13.5,6,6,88,09:29 PM,06:32 AM,05:25 AM,08:36 PM,20,22,23,22,14,39,87,0.7,1012,26,7,266,9
2008-07-20,21,15,0.0,10.4,5,5,81,09:49 PM,07:43 AM,05:26 AM,08:35 PM,18,19,19,19,8,57,94,1.2,1013,21,5,108,5
2008-07-21,24,17,0.0,14.5,6,6,73,10:08 PM,08:53 AM,05:27 AM,08:34 PM,19,21,22,21,8,23,87,0.7,1011,24,6,92,5
2008-07-22,24,16,0.0,14.5,6,6,66,10:26 PM,10:03 AM,05:28 AM,08:33 PM,19,21,22,21,11,51,88,1.5,1013,24,7,79,6
2008-07-23,23,17,0.0,11.4,5,5,59,10:45 PM,11:15 AM,05:29 AM,08:32 PM,19,20,21,20,16,78,93,7.5,1014,23,7,117,9
2008-07-24,22,18,0.0,11.4,4,4,52,11:07 PM,12:29 PM,05:30 AM,08:31 PM,19,20,20,20,17,69,96,6.9,1012,22,6,145,10
2008-07-25,24,17,0.0,13.5,6,6,44,11:32 PM,01:46 PM,05:31 AM,08:30 PM,18,21,21,21,21,36,84,0.9,1015,24,8,208,13
2008-07-26,22,17,0.0,12.4,5,5,37,No moonrise,03:06 PM,05:32 AM,08:29 PM,17,19,20,19,20,53,85,0.0,1010,22,8,196,11
2008-07-27,24,17,0.0,14.5,5,5,30,12:05 AM,04:25 PM,05:33 AM,08:28 PM,17,20,21,20,19,29,84,0.0,1007,24,9,213,12
2008-07-28,22,15,0.0,14.5,5,5,23,12:49 AM,05:40 PM,05:34 AM,08:27 PM,18,19,20,19,18,40,90,2.9,1008,22,9,229,10
2008-07-29,24,16,0.0,14.5,4,4,15,01:46 AM,06:42 PM,05:36 AM,08:25 PM,17,20,21,20,17,46,86,0.6,1011,24,6,282,11
2008-07-30,25,14,0.0,14.5,5,5,8,02:57 AM,07:32 PM,05:37 AM,08:24 PM,17,21,22,21,11,28,80,1.5,1008,25,8,181,6
2008-07-31,25,18,0.0,12.4,5,5,4,04:17 AM,08:08 PM,05:38 AM,08:23 PM,20,21,22,21,15,64,94,9.1,1002,25,6,195,9
2008-08-01,24,18,0.0,14.5,5,5,0,05:40 AM,08:37 PM,05:39 AM,08:22 PM,19,21,22,21,14,52,92,3.5,1004,24,5,239,8
2008-08-02,24,17,0.0,11.4,5,5,0,07:01 AM,09:00 PM,05:40 AM,08:20 PM,19,21,22,21,10,57,91,2.4,1006,24,8,168,6
2008-08-03,22,17,0.0,12.4,4,4,6,08:17 AM,09:20 PM,05:41 AM,08:19 PM,18,19,20,19,9,64,94,3.7,1009,22,6,295,5
2008-08-04,24,14,0.0,13.4,5,5,14,09:30 AM,09:38 PM,05:42 AM,08:18 PM,17,20,20,20,11,63,87,0.3,1013,24,5,120,7
2008-08-05,25,16,0.0,13.4,5,5,21,10:40 AM,09:56 PM,05:44 AM,08:16 PM,17,20,20,20,15,48,85,0.0,1015,25,7,51,10
2008-08-06,22,16,0.0,10.3,4,4,28,11:49 AM,10:16 PM,05:45 AM,08:15 PM,18,19,20,19,12,61,95,10.2,1008,22,5,211,6
2008-08-07,22,14,0.0,13.4,5,5,35,12:57 PM,10:38 PM,05:46 AM,08:13 PM,16,18,18,18,8,65,90,1.8,1006,22,5,188,5
2008-08-08,21,13,0.0,12.4,4,4,43,02:05 PM,11:04 PM,05:47 AM,08:12 PM,17,18,18,18,8,71,95,7.4,1005,21,4,212,5
2008-08-09,23,13,0.0,13.4,5,5,50,03:11 PM,11:37 PM,05:48 AM,08:10 PM,15,18,18,18,10,44,87,0.1,1009,23,4,254,7
2008-08-10,25,12,0.0,14.5,5,5,57,04:13 PM,No moonset,05:50 AM,08:09 PM,15,19,19,19,10,21,82,0.5,1012,25,9,92,6
2008-08-11,23,13,0.0,12.3,4,4,65,05:09 PM,12:16 AM,05:51 AM,08:07 PM,16,18,18,18,7,54,92,1.8,1011,23,5,147,4
2008-08-12,21,14,0.0,14.5,4,4,72,05:56 PM,01:06 AM,05:52 AM,08:06 PM,16,18,18,18,9,40,91,5.6,1007,21,5,231,5
2008-08-13,21,13,0.0,13.4,4,4,79,06:35 PM,02:04 AM,05:53 AM,08:04 PM,15,17,17,17,11,52,88,1.4,1009,21,6,260,7
2008-08-14,23,10,0.0,14.5,5,5,86,07:07 PM,03:10 AM,05:54 AM,08:03 PM,14,18,18,18,7,10,82,0.3,1011,23,8,273,5
2008-08-15,24,13,0.0,14.5,5,5,94,07:33 PM,04:18 AM,05:56 AM,08:01 PM,16,19,19,19,9,13,85,0.6,1015,24,9,215,5
2008-08-16,23,11,0.0,14.0,5,5,100,07:55 PM,05:30 AM,05:57 AM,07:59 PM,16,19,19,19,15,21,85,0.4,1012,23,8,252,10
2008-08-17,25,14,0.0,13.4,5,5,100,08:14 PM,06:41 AM,05:58 AM,07:58 PM,16,19,19,19,18,21,83,0.7,1010,25,10,258,11
2008-08-18,26,16,0.0,13.3,6,6,85,08:33 PM,07:52 AM,05:59 AM,07:56 PM,19,21,22,21,27,42,88,6.6,1009,26,9,225,16
2008-08-19,19,11,0.0,13.6,4,4,77,08:52 PM,09:05 AM,06:00 AM,07:55 PM,10,14,15,14,17,8,74,0.0,1016,19,10,321,11
2008-08-20,20,9,0.0,11.6,5,5,70,09:12 PM,10:19 AM,06:02 AM,07:53 PM,11,15,16,15,18,13,74,0.0,1021,20,10,292,11
2008-08-21,25,15,0.0,11.6,5,5,63,09:37 PM,11:36 AM,06:03 AM,07:51 PM,16,20,20,20,16,6,79,0.0,1023,25,9,239,10
2008-08-22,28,14,0.0,11.6,6,6,55,10:07 PM,12:54 PM,06:04 AM,07:49 PM,18,22,23,22,11,20,80,0.0,1026,28,8,163,6
2008-08-23,28,18,0.0,11.6,6,6,48,10:46 PM,02:13 PM,06:05 AM,07:48 PM,18,24,24,23,18,9,74,0.0,1022,28,10,178,10
2008-08-24,27,18,0.0,10.4,6,6,41,11:37 PM,03:28 PM,06:06 AM,07:46 PM,18,22,24,22,19,28,78,4.5,1013,27,10,197,11
2008-08-25,20,15,0.0,10.4,5,5,34,No moonrise,04:33 PM,06:08 AM,07:44 PM,13,18,18,18,19,26,75,0.0,1012,20,8,299,13
2008-08-26,21,9,0.0,11.6,4,4,26,12:41 AM,05:26 PM,06:09 AM,07:42 PM,10,15,16,15,12,5,72,0.0,1019,21,10,301,8
2008-08-27,24,8,0.0,11.6,5,5,19,01:56 AM,06:06 PM,06:10 AM,07:41 PM,14,19,19,19,5,1,74,0.0,1020,24,10,119,3
2008-08-28,26,13,0.0,11.6,5,5,12,03:17 AM,06:37 PM,06:11 AM,07:39 PM,16,20,21,20,11,4,77,0.0,1018,26,10,89,7
2008-08-29,25,14,0.0,7.9,4,4,5,04:36 AM,07:02 PM,06:12 AM,07:37 PM,16,20,20,20,10,55,80,0.0,1015,25,10,152,6
2008-08-30,25,18,0.0,11.6,6,6,0,05:54 AM,07:23 PM,06:14 AM,07:35 PM,17,21,21,21,16,47,79,0.3,1014,25,9,248,10
2008-08-31,24,14,0.0,11.6,5,5,0,07:09 AM,07:42 PM,06:15 AM,07:33 PM,13,19,20,19,19,12,68,0.0,1020,24,10,312,11
2008-09-01,26,12,0.0,11.6,5,5,3,08:20 AM,08:00 PM,06:16 AM,07:32 PM,16,21,21,21,11,4,73,0.0,1022,26,10,253,7
2008-09-02,29,16,0.0,11.6,6,6,10,09:31 AM,08:19 PM,06:17 AM,07:30 PM,20,24,26,24,6,1,78,0.0,1018,29,10,200,4
2008-09-03,29,15,0.0,11.6,6,6,18,10:40 AM,08:40 PM,06:18 AM,07:28 PM,18,23,24,23,8,4,76,0.0,1013,29,10,139,4
2008-09-04,22,16,0.0,9.1,4,4,25,11:49 AM,09:05 PM,06:20 AM,07:26 PM,17,19,20,19,14,45,87,0.4,1014,22,9,177,8
2008-09-05,31,15,0.0,11.6,6,6,33,12:56 PM,09:35 PM,06:21 AM,07:24 PM,16,24,24,23,23,31,65,0.0,1013,31,10,145,14
2008-09-06,25,17,0.0,7.8,6,6,40,02:00 PM,10:12 PM,06:22 AM,07:22 PM,18,22,23,22,19,68,82,2.0,1011,25,9,198,12
2008-09-07,20,13,0.0,10.3,5,5,48,02:59 PM,10:57 PM,06:23 AM,07:20 PM,11,15,16,15,17,33,76,0.0,1012,20,10,289,12
2008-09-08,21,12,0.0,10.3,5,5,55,03:50 PM,11:52 PM,06:24 AM,07:18 PM,14,16,17,16,17,53,86,0.7,1017,21,8,243,11
2008-09-09,15,12,0.0,7.7,3,3,63,04:32 PM,No moonset,06:26 AM,07:16 PM,13,13,14,13,17,78,96,7.7,1013,15,6,245,10
2008-09-10,17,9,0.0,10.3,4,4,70,05:06 PM,12:54 AM,06:27 AM,07:14 PM,8,12,13,12,13,38,78,0.1,1024,17,8,284,8
2008-09-11,20,8,0.0,11.6,4,4,78,05:34 PM,02:01 AM,06:28 AM,07:12 PM,10,15,15,15,10,5,74,0.0,1027,20,10,184,6
2008-09-12,17,11,0.0,6.4,3,3,86,05:58 PM,03:12 AM,06:29 AM,07:10 PM,14,15,15,15,16,77,92,8.4,1015,17,6,196,9
2008-09-13,22,11,0.0,10.3,5,5,93,06:18 PM,04:23 AM,06:31 AM,07:09 PM,15,17,18,17,8,61,89,0.0,1013,22,7,79,5
2008-09-14,23,15,0.0,7.7,4,4,100,06:37 PM,05:35 AM,06:32 AM,07:07 PM,19,20,21,20,21,70,96,10.3,1002,23,5,165,12
2008-09-15,22,10,0.0,10.3,5,5,100,06:57 PM,06:48 AM,06:33 AM,07:05 PM,13,17,17,17,31,51,81,1.4,1004,22,10,278,19
2008-09-16,17,6,0.0,11.6,4,4,84,07:17 PM,08:03 AM,06:34 AM,07:03 PM,8,12,13,12,9,4,76,0.0,1020,17,10,266,6
2008-09-17,21,9,0.0,10.3,4,4,77,07:41 PM,09:21 AM,06:36 AM,07:01 PM,12,14,15,14,23,45,85,1.1,1018,21,8,236,14
2008-09-18,14,4,0.0,11.6,3,3,69,08:09 PM,10:40 AM,06:37 AM,06:59 PM,6,10,11,10,12,2,72,0.0,1027,14,10,287,8
2008-09-19,17,4,0.0,11.6,4,4,62,08:46 PM,12:01 PM,06:38 AM,06:57 PM,5,10,11,10,17,6,68,0.0,1030,17,10,153,11
2008-09-20,21,8,0.0,11.6,4,4,54,09:34 PM,01:18 PM,06:39 AM,06:55 PM,10,14,15,14,25,21,76,0.6,1021,21,10,201,14
2008-09-21,15,7,0.0,11.6,4,4,47,10:34 PM,02:27 PM,06:40 AM,06:53 PM,7,10,11,10,15,24,77,0.2,1026,15,8,54,10
2008-09-22,15,4,0.0,11.6,3,3,39,11:45 PM,03:23 PM,06:42 AM,06:51 PM,4,9,10,9,10,4,69,0.0,1032,15,10,64,6
2008-09-23,18,2,0.0,11.6,4,4,31,No moonrise,04:06 PM,06:43 AM,06:49 PM,7,12,12,12,8,16,74,0.0,1032,18,10,197,4
2008-09-24,22,9,0.0,11.6,5,5,24,01:02 AM,04:39 PM,06:44 AM,06:47 PM,12,16,16,16,14,20,77,0.0,1029,22,10,208,8
2008-09-25,24,12,0.0,11.6,5,5,16,02:20 AM,05:05 PM,06:45 AM,06:45 PM,15,19,20,19,14,4,80,0.0,1030,24,9,188,8
2008-09-26,19,13,0.0,10.2,5,5,9,03:37 AM,05:27 PM,06:47 AM,06:43 PM,12,16,16,16,16,34,77,1.5,1028,19,10,124,9
2008-09-27,21,14,0.0,6.0,4,4,1,04:51 AM,05:47 PM,06:48 AM,06:41 PM,16,17,17,17,12,81,91,1.4,1019,21,7,62,8
2008-09-28,18,15,0.0,6.0,4,4,0,06:02 AM,06:05 PM,06:49 AM,06:39 PM,15,17,17,17,16,91,92,0.2,1014,18,6,147,10
2008-09-29,18,11,0.0,10.2,3,3,0,07:13 AM,06:23 PM,06:50 AM,06:37 PM,11,14,14,14,10,51,82,0.0,1016,18,10,307,6
2008-09-30,18,12,0.0,8.8,5,5,0,08:22 AM,06:44 PM,06:52 AM,06:35 PM,12,15,15,15,13,63,80,0.4,1011,18,9,87,8
2008-10-01,18,11,0.0,8.8,3,3,6,09:32 AM,07:07 PM,06:53 AM,06:34 PM,13,14,15,14,15,69,91,5.4,1002,18,8,212,9
2008-10-02,11,6,0.0,7.3,2,2,13,10:40 AM,07:35 PM,06:54 AM,06:32 PM,6,7,9,7,23,60,83,0.5,1000,11,7,247,15
2008-10-03,12,5,0.0,10.2,3,3,20,11:46 AM,08:09 PM,06:56 AM,06:30 PM,3,5,8,5,29,50,74,0.0,1007,12,9,247,18
2008-10-04,12,5,0.0,11.6,3,3,28,12:47 PM,08:51 PM,06:57 AM,06:28 PM,4,6,8,6,22,45,76,0.0,1020,12,10,273,14
2008-10-05,11,6,0.0,7.3,3,3,35,01:41 PM,09:42 PM,06:58 AM,06:26 PM,5,8,8,8,10,61,78,0.1,1025,11,10,286,6
2008-10-06,12,3,0.0,11.6,3,3,42,02:26 PM,10:40 PM,06:59 AM,06:24 PM,2,6,7,6,15,23,74,0.0,1028,12,9,314,9
2008-10-07,14,3,0.0,11.2,3,3,50,03:04 PM,11:45 PM,07:01 AM,06:22 PM,4,8,9,8,13,2,75,0.0,1027,14,10,278,7
2008-10-08,16,3,0.0,11.2,3,3,57,03:34 PM,No moonset,07:02 AM,06:20 PM,5,10,10,10,13,24,73,0.1,1017,16,10,174,7
2008-10-09,17,11,0.0,8.6,3,3,64,03:59 PM,12:53 AM,07:03 AM,06:19 PM,12,13,14,13,32,63,86,7.4,1007,17,9,223,18
2008-10-10,16,8,0.0,11.1,4,4,71,04:20 PM,02:02 AM,07:05 AM,06:17 PM,7,10,11,10,20,10,76,0.0,1020,16,10,279,12
2008-10-11,17,7,0.0,11.1,4,4,79,04:40 PM,03:13 AM,07:06 AM,06:15 PM,8,12,12,12,12,7,77,0.0,1030,17,10,230,7
2008-10-12,18,6,0.0,11.1,4,4,86,04:59 PM,04:25 AM,07:07 AM,06:13 PM,8,12,12,12,9,17,76,0.0,1032,18,10,120,5
2008-10-13,15,10,0.0,7.0,4,4,93,05:20 PM,05:40 AM,07:09 AM,06:11 PM,10,13,13,13,10,56,86,0.0,1025,15,10,154,6
2008-10-14,18,10,0.0,8.6,4,4,100,05:42 PM,06:57 AM,07:10 AM,06:10 PM,11,14,14,14,27,33,82,0.4,1017,18,9,218,15
2008-10-15,14,4,0.0,11.0,3,3,100,06:09 PM,08:17 AM,07:11 AM,06:08 PM,5,10,10,10,8,28,72,0.0,1019,14,10,206,5
2008-10-16,14,8,0.0,8.5,3,3,85,06:44 PM,09:41 AM,07:13 AM,06:06 PM,8,10,11,10,15,56,79,2.7,1013,14,9,212,9
2008-10-17,10,3,0.0,10.9,3,3,78,07:29 PM,11:02 AM,07:14 AM,06:05 PM,1,5,7,5,15,13,68,0.0,1022,10,10,316,9
2008-10-18,9,1,0.0,10.1,2,2,70,08:27 PM,12:16 PM,07:15 AM,06:03 PM,1,5,5,5,10,31,74,0.0,1027,9,10,227,5
2008-10-19,11,-0,0.0,10.8,2,2,63,09:37 PM,01:18 PM,07:17 AM,06:01 PM,1,5,6,5,7,6,71,0.0,1030,11,10,122,3
2008-10-20,12,-0,0.0,10.8,3,3,56,10:53 PM,02:05 PM,07:18 AM,06:00 PM,0,5,6,5,10,34,67,0.3,1022,12,9,190,6
2008-10-21,7,3,0.0,3.9,1,1,49,No moonrise,02:41 PM,07:19 AM,05:58 PM,4,2,5,2,26,97,94,11.0,1013,7,9,57,16
2008-10-22,4,2,0.6,3.9,1,1,41,12:11 AM,03:10 PM,07:21 AM,05:56 PM,1,-1,3,-1,26,86,89,0.7,1030,4,8,66,17
2008-10-23,8,-2,0.0,8.7,2,2,34,01:27 AM,03:33 PM,07:22 AM,05:55 PM,-0,2,3,2,8,9,78,0.0,1038,8,8,181,5
2008-10-24,11,-0,0.0,8.7,2,2,27,02:40 AM,03:52 PM,07:24 AM,05:53 PM,0,4,6,4,15,12,68,0.0,1029,11,10,174,8
2008-10-25,12,5,0.0,5.5,3,3,20,03:51 AM,04:10 PM,07:25 AM,05:51 PM,7,6,8,6,25,64,90,24.0,1015,12,8,157,13
2008-10-26,14,5,0.0,8.7,2,2,12,05:00 AM,04:28 PM,07:26 AM,05:50 PM,7,8,10,8,25,19,86,1.5,1007,14,8,184,14
2008-10-27,11,7,0.0,7.1,2,2,5,06:09 AM,04:48 PM,07:28 AM,05:48 PM,7,8,9,8,16,59,90,1.6,1012,11,7,156,9
2008-10-28,7,3,0.0,3.8,2,2,0,07:17 AM,05:10 PM,07:29 AM,05:47 PM,5,2,5,2,32,93,95,23.0,1000,7,6,291,19
2008-10-29,2,-0,0.0,3.8,1,1,0,08:25 AM,05:37 PM,07:31 AM,05:45 PM,-0,-6,1,-6,50,99,93,2.4,997,2,5,255,31
2008-10-30,3,-1,0.0,3.8,1,1,2,09:33 AM,06:08 PM,07:32 AM,05:44 PM,-1,-4,0,-4,29,58,89,0.0,1024,3,10,246,17
2008-10-31,9,-1,0.0,5.4,2,2,6,10:35 AM,06:48 PM,07:33 AM,05:42 PM,4,2,5,2,28,52,94,0.3,1022,9,9,232,15
2008-11-01,4,-0,0.0,7.1,2,2,17,11:33 AM,07:36 PM,07:35 AM,05:41 PM,0,-0,3,-0,17,22,84,0.0,1026,4,10,273,11
2008-11-02,4,-2,0.0,8.7,2,2,25,12:21 PM,08:31 PM,07:36 AM,05:40 PM,-5,-1,1,-1,11,16,63,0.0,1034,4,10,193,6
2008-11-03,4,0,0.0,3.8,2,2,32,01:01 PM,09:33 PM,07:38 AM,05:38 PM,-1,0,3,0,19,73,80,0.2,1028,4,7,178,10
2008-11-04,13,6,0.0,5.4,2,2,40,01:33 PM,10:38 PM,07:39 AM,05:37 PM,9,8,9,8,21,59,96,0.1,1025,13,5,189,10
2008-11-05,17,9,0.0,8.7,4,4,47,01:59 PM,11:46 PM,07:40 AM,05:36 PM,11,11,12,11,20,17,91,0.0,1021,17,9,201,11
2008-11-06,17,7,0.0,8.7,4,4,55,02:22 PM,No moonset,07:42 AM,05:34 PM,11,13,13,13,10,3,89,0.0,1020,17,6,77,5
2008-11-07,15,9,0.0,7.0,4,4,62,02:42 PM,12:54 AM,07:43 AM,05:33 PM,10,11,12,11,17,60,90,0.1,1013,15,8,35,10
2008-11-08,12,7,0.0,3.7,3,3,70,03:01 PM,02:03 AM,07:45 AM,05:32 PM,10,9,11,9,17,92,94,5.1,1003,12,6,174,10
2008-11-09,9,5,0.0,7.0,3,3,78,03:20 PM,03:15 AM,07:46 AM,05:30 PM,5,5,7,5,20,60,88,0.3,1004,9,8,227,12
2008-11-10,6,2,0.0,7.0,2,2,85,03:42 PM,04:29 AM,07:47 AM,05:29 PM,2,1,4,1,19,59,89,1.1,1011,6,8,250,12
2008-11-11,4,-1,0.0,7.0,2,2,93,04:06 PM,05:48 AM,07:49 AM,05:28 PM,-1,-2,1,-2,22,42,82,0.0,1021,4,10,269,14
2008-11-12,4,-2,0.0,8.7,2,2,100,04:37 PM,07:10 AM,07:50 AM,05:27 PM,-3,-1,1,-1,10,12,76,0.0,1028,4,10,225,6
2008-11-13,6,-1,0.0,5.3,2,2,100,05:19 PM,08:34 AM,07:51 AM,05:26 PM,0,-1,3,-1,27,56,84,9.1,1020,6,8,136,15
2008-11-14,13,5,0.0,5.3,2,2,85,06:12 PM,09:55 AM,07:53 AM,05:25 PM,8,7,9,7,19,78,96,0.0,1012,13,4,149,10
2008-11-15,12,9,0.0,3.6,3,3,77,07:20 PM,11:04 AM,07:54 AM,05:24 PM,10,10,11,10,17,81,98,7.2,1000,12,4,119,9
2008-11-16,13,1,0.0,3.6,2,2,70,08:37 PM,11:59 AM,07:56 AM,05:23 PM,4,2,6,2,36,85,88,1.5,993,13,8,240,23
2008-11-17,2,-2,0.0,5.3,1,1,62,09:58 PM,12:41 PM,07:57 AM,05:22 PM,-4,-4,0,-4,23,75,75,0.0,1012,2,10,262,15
2008-11-18,0,-3,0.0,7.0,2,2,55,11:17 PM,01:12 PM,07:58 AM,05:21 PM,-11,-5,-2,-5,14,51,51,0.0,1021,0,10,251,9
2008-11-19,-1,-5,0.0,7.0,1,1,47,No moonrise,01:37 PM,08:00 AM,05:20 PM,-13,-6,-3,-6,12,60,47,0.0,1020,-1,10,298,8
2008-11-20,-1,-5,0.0,6.9,1,1,39,12:32 AM,01:58 PM,08:01 AM,05:19 PM,-13,-7,-4,-7,16,65,49,0.0,1011,-1,10,305,11
2008-11-21,-2,-7,0.0,5.2,1,1,32,01:44 AM,02:16 PM,08:02 AM,05:18 PM,-13,-10,-5,-10,19,71,52,0.0,1018,-2,10,290,12
2008-11-22,-3,-7,0.0,5.2,1,1,24,02:52 AM,02:34 PM,08:03 AM,05:18 PM,-14,-11,-5,-11,29,72,48,0.0,1024,-3,10,306,20
2008-11-23,-4,-8,0.0,8.7,2,2,17,04:00 AM,02:54 PM,08:05 AM,05:17 PM,-14,-13,-6,-13,29,10,53,0.0,1025,-4,10,270,20
2008-11-24,2,-7,0.2,6.9,2,2,9,05:08 AM,03:15 PM,08:06 AM,05:16 PM,-7,-6,-2,-6,20,65,72,0.1,1023,2,10,123,12
2008-11-25,3,-0,0.0,3.4,1,1,2,06:15 AM,03:40 PM,08:07 AM,05:16 PM,1,-4,1,-4,39,100,97,10.7,1009,3,9,72,21
2008-11-26,4,-0,0.9,6.9,2,2,0,07:22 AM,04:09 PM,08:08 AM,05:15 PM,1,-2,1,-2,23,58,94,0.7,1007,4,7,158,13
2008-11-27,2,0,0.9,3.4,1,1,0,08:26 AM,04:46 PM,08:10 AM,05:14 PM,0,-2,1,-2,17,96,94,1.4,1011,2,5,200,10
2008-11-28,3,1,0.8,3.4,1,1,0,09:25 AM,05:31 PM,08:11 AM,05:14 PM,1,-1,2,-1,18,89,94,1.4,1005,3,5,192,11
2008-11-29,1,-3,0.0,6.9,2,2,6,10:16 AM,06:24 PM,08:12 AM,05:13 PM,-2,-5,-1,-5,23,63,90,0.0,1010,1,10,242,14
2008-11-30,4,-2,0.0,8.7,2,2,13,10:59 AM,07:24 PM,08:13 AM,05:13 PM,-3,-3,0,-3,19,52,81,1.1,1012,4,9,141,12
2008-12-01,3,0,7.4,5.1,1,1,20,11:34 AM,08:28 PM,08:14 AM,05:13 PM,1,-3,1,-3,31,77,98,9.8,997,3,6,152,16
2008-12-02,3,-2,0.1,3.4,1,1,27,12:01 PM,09:34 PM,08:16 AM,05:12 PM,-0,-3,1,-3,30,74,90,0.5,1010,3,9,231,18
2008-12-03,3,-1,0.0,8.7,2,2,35,12:24 PM,10:41 PM,08:17 AM,05:12 PM,-2,-4,0,-4,23,47,85,0.0,1018,3,10,192,13
2008-12-04,4,-3,0.1,3.4,1,1,42,12:45 PM,11:48 PM,08:18 AM,05:12 PM,0,-3,1,-3,32,92,91,2.3,1013,4,9,221,18
2008-12-05,-2,-7,0.0,6.9,2,2,49,01:04 PM,No moonset,08:19 AM,05:11 PM,-9,-9,-4,-9,17,42,71,0.0,1020,-2,10,248,12
2008-12-06,-1,-5,0.0,3.3,1,1,56,01:22 PM,12:56 AM,08:20 AM,05:11 PM,-8,-7,-3,-7,19,66,68,0.0,1016,-1,10,177,12
2008-12-07,-1,-12,0.8,3.3,1,1,64,01:42 PM,02:06 AM,08:21 AM,05:11 PM,-7,-9,-4,-9,22,98,83,1.0,1006,-1,6,197,14
2008-12-08,-12,-18,0.0,8.7,2,2,71,02:04 PM,03:20 AM,08:22 AM,05:11 PM,-17,-22,-15,-22,24,23,81,0.0,1027,-12,10,248,16
2008-12-09,-0,-12,3.6,3.3,1,1,78,02:31 PM,04:38 AM,08:23 AM,05:11 PM,-7,-10,-6,-10,16,84,90,7.0,1022,-0,7,117,9
2008-12-10,1,-10,2.3,3.3,1,1,85,03:06 PM,06:01 AM,08:24 AM,05:11 PM,-4,-7,-4,-7,13,71,95,5.8,1016,1,7,260,8
2008-12-11,-9,-13,0.0,8.7,2,2,93,03:53 PM,07:24 AM,08:25 AM,05:11 PM,-12,-15,-10,-15,14,21,88,0.0,1022,-9,9,39,10
2008-12-12,-4,-10,4.3,3.3,1,1,100,04:54 PM,08:40 AM,08:25 AM,05:11 PM,-7,-12,-6,-12,25,81,96,5.1,1008,-4,5,188,15
2008-12-13,-14,-21,0.0,8.7,1,1,100,06:09 PM,09:44 AM,08:26 AM,05:11 PM,-17,-22,-16,-22,15,16,96,0.0,1026,-14,5,219,8
